OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,UnitCost,TotalCost,Profit,PaymentMethod,Channel,Status,ProfitMarginPct
ORD013873,2024-10-15,C0411,P045,S019,2,942.01,0.1398,1884.02,263.39,1620.63,680.67,1361.34,259.29,UPI,Partner,Completed,0.1599933359249181
ORD013874,2025-08-15,C0759,P042,S022,1,1788.05,0.0146,1788.05,26.11,1761.94,1041.65,1041.65,720.29,Bank Transfer,Online,Completed,0.40880506714190035
ORD013875,2024-07-15,C0508,P014,S019,10,1356.52,0.0309,13565.2,419.16,13146.04,791.88,7918.8,5227.24,Credit Card,Retail Store,Completed,0.3976284873619736
ORD013876,2025-01-16,C0232,P023,S012,3,1430.69,0.0808,4292.07,346.8,3945.27,822.45,2467.35,1477.92,Wallet,Direct Sales,Completed,0.3746055403052263
ORD013877,2025-08-03,C0804,P023,S022,3,1430.69,0.0778,-4292.07,-333.92,-3958.15,822.45,-2467.35,-1490.8,Credit Card,Direct Sales,Returned,0.37664060230158025
ORD013878,2025-11-28,C1194,P010,S023,1,524.4,0.0622,524.4,32.62,491.78,361.04,361.04,130.74,Bank Transfer,Online,Completed,0.26585058359429015
ORD013879,2025-11-09,C0234,P038,S019,3,1120.56,0.0296,3361.68,99.51,3262.17,686.73,2060.19,1201.98,Credit Card,Direct Sales,Completed,0.36846025804909
ORD013880,2025-12-17,C0520,P049,S004,3,1241.18,0.0908,3723.54,338.1,3385.44,708.15,2124.45,1260.99,Credit Card,Online,Completed,0.37247447894512975
ORD013881,2025-05-06,C0302,P017,S029,6,227.77,0.0654,1366.62,89.38,1277.24,164.13,984.78,292.46,UPI,Retail Store,Completed,0.22897810904763394
ORD013882,2024-06-12,C0100,P027,S029,1,1301.36,0.0348,1301.36,45.29,1256.07,781.74,781.74,474.33,Credit Card,Retail Store,Completed,0.377630227614703
ORD013883,2025-08-28,C0253,P011,S012,5,837.2,0.0775,4186.0,324.42,3861.58,404.51,2022.55,1839.04,Credit Card,Online,Completed,0.47624029542311697
ORD013884,2024-09-05,C0308,P019,S022,2,1494.66,0.1217,2989.32,363.8,2625.52,958.38,1916.76,708.76,Credit Card,Online,Completed,0.2699503336481916
ORD013885,2024-03-08,C0794,P060,S001,1,138.39,0.0889,138.39,12.3,126.09,100.18,100.18,25.91,Bank Transfer,Online,Completed,0.2054881433896423
ORD013886,2024-01-21,C0803,P045,S001,3,942.01,0.0404,2826.03,114.17,2711.86,680.67,2042.01,669.85,Credit Card,Retail Store,Completed,0.24700758888733193
ORD013887,2025-05-26,C0387,P044,S005,1,1027.24,0.0507,-1027.24,-52.08,-975.16,751.51,-751.51,-223.65,Credit Card,Online,Returned,0.22934697895729933
ORD013888,2025-08-19,C1147,P044,S024,5,1027.24,0.0823,5136.2,422.71,4713.49,751.51,3757.55,955.94,Credit Card,Retail Store,Completed,0.20280938328075376
ORD013889,2025-01-24,C0132,P027,S013,1,1301.36,0.0397,1301.36,51.66,1249.7,781.74,781.74,467.96,Credit Card,Partner,Completed,0.3744578698887733
ORD013890,2025-06-19,C0221,P036,S017,2,1185.47,0.0653,2370.94,154.82,2216.12,729.16,1458.32,757.8,UPI,Retail Store,Completed,0.34194899193184486
ORD013891,2024-04-20,C0062,P057,S017,1,330.14,0.0948,330.14,31.3,298.84,176.98,176.98,121.86,Credit Card,Online,Completed,0.4077767367152992
ORD013892,2025-08-17,C0832,P016,S028,2,1526.06,0.0784,3052.12,239.29,2812.83,1074.12,2148.24,664.59,Bank Transfer,Direct Sales,Completed,0.2362709442092128
ORD013893,2025-04-04,C0732,P060,S001,8,138.39,0.1351,1107.12,149.57,957.55,100.18,801.44,156.11,Credit Card,Online,Completed,0.1630306511409326
ORD013894,2024-03-18,C0403,P023,S026,1,1430.69,0.0262,1430.69,37.48,1393.21,822.45,822.45,570.76,Bank Transfer,Partner,Completed,0.4096726265243574
ORD013895,2025-03-09,C0171,P033,S017,1,1119.67,0.0351,1119.67,39.3,1080.37,771.16,771.16,309.21,Credit Card,Online,Completed,0.28620750298508846
ORD013896,2025-01-14,C0014,P052,S025,1,495.75,0.0226,495.75,11.2,484.55,297.9,297.9,186.65,Credit Card,Online,Completed,0.38520276545248167
ORD013897,2025-10-13,C0270,P022,S002,8,852.6,0.0172,6820.8,117.32,6703.48,478.71,3829.68,2873.8,Bank Transfer,Online,Completed,0.4287027036703325
ORD013898,2025-03-15,C1078,P014,S022,1,1356.52,0.0707,1356.52,95.91,1260.61,791.88,791.88,468.73,Wallet,Online,Completed,0.3718279245761973
ORD013899,2024-12-04,C1155,P013,S011,3,1414.83,0.0363,4244.49,154.07,4090.42,1040.3,3120.9,969.52,Credit Card,Online,Completed,0.2370221150884261
ORD013900,2025-02-27,C0713,P022,S030,1,852.6,0.0306,852.6,26.09,826.51,478.71,478.71,347.8,Cash,Online,Completed,0.42080555589164076
ORD013901,2024-06-17,C0872,P007,S018,4,1219.14,0.0798,4876.56,389.15,4487.41,857.09,3428.36,1059.05,Credit Card,Retail Store,Completed,0.23600473324256085
ORD013902,2025-12-09,C0629,P057,S014,3,330.14,0.0206,990.42,20.4,970.02,176.98,530.94,439.08,UPI,Partner,Completed,0.4526504608152409
ORD013903,2024-09-18,C0301,P038,S013,8,1120.56,0.0464,8964.48,415.95,8548.53,686.73,5493.84,3054.69,Wallet,Partner,Completed,0.3573351207751508
ORD013904,2025-12-27,C0704,P001,S005,2,1537.68,0.0102,3075.36,31.37,3043.99,884.5,1769.0,1274.99,Bank Transfer,Direct Sales,Completed,0.41885485826168944
ORD013905,2025-08-01,C0427,P051,S021,2,382.6,0.0989,765.2,75.68,689.52,241.65,483.3,206.22,Credit Card,Retail Store,Completed,0.29907761921336584
ORD013906,2024-08-16,C0116,P033,S011,4,1119.67,0.0737,4478.68,330.08,4148.6,771.16,3084.64,1063.96,Bank Transfer,Online,Completed,0.2564624210577062
ORD013907,2024-06-09,C0236,P022,S027,1,852.6,0.0141,852.6,12.02,840.58,478.71,478.71,361.87,Wallet,Retail Store,Completed,0.43050036879297626
ORD013908,2025-03-02,C0013,P023,S013,4,1430.69,0.0283,5722.76,161.95,5560.81,822.45,3289.8,2271.01,Bank Transfer,Direct Sales,Completed,0.4083955394987421
ORD013909,2024-05-01,C0068,P015,S016,4,835.85,0.075,3343.4,250.76,3092.64,410.04,1640.16,1452.48,UPI,Online,Completed,0.46965699208443273
ORD013910,2024-05-28,C0743,P044,S009,5,1027.24,0.0097,5136.2,49.82,5086.38,751.51,3757.55,1328.83,Credit Card,Online,Completed,0.2612526000810006
ORD013911,2025-12-05,C0837,P015,S004,3,835.85,0.0677,2507.55,169.76,2337.79,410.04,1230.12,1107.67,Bank Transfer,Online,Completed,0.4738107357803738
ORD013912,2024-04-20,C0391,P031,S022,1,203.5,0.0737,203.5,15.0,188.5,120.45,120.45,68.05,Credit Card,Partner,Completed,0.3610079575596817
ORD013913,2025-10-18,C1116,P028,S004,2,996.84,0.057,1993.68,113.64,1880.04,567.6,1135.2,744.84,Wallet,Retail Store,Completed,0.39618305993489505
ORD013914,2024-08-08,C0104,P003,S011,1,113.15,0.0152,113.15,1.72,111.43,71.8,71.8,39.63,UPI,Retail Store,Completed,0.35564928654760836
ORD013915,2024-03-04,C0614,P042,S006,4,1788.05,0.0616,7152.2,440.58,6711.62,1041.65,4166.6,2545.02,Bank Transfer,Retail Store,Completed,0.37919608082698364
ORD013916,2025-09-29,C0773,P025,S019,3,779.29,0.009,2337.87,21.04,2316.83,485.42,1456.26,860.57,Credit Card,Online,Completed,0.3714428766892694
ORD013917,2025-12-30,C0304,P033,S020,2,1119.67,0.0375,2239.34,83.98,2155.36,771.16,1542.32,613.04,Credit Card,Direct Sales,Completed,0.2844258035780565
ORD013918,2024-12-19,C0379,P033,S009,10,1119.67,0.1805,11196.7,2021.0,9175.7,771.16,7711.6,1464.1,Bank Transfer,Online,Completed,0.15956275815469118
ORD013919,2025-04-18,C1199,P023,S001,2,1430.69,0.1364,2861.38,390.29,2471.09,822.45,1644.9,826.19,UPI,Online,Completed,0.33434233475915487
ORD013920,2025-04-29,C0088,P028,S023,6,996.84,0.1135,5981.04,678.85,5302.19,567.6,3405.6,1896.59,Bank Transfer,Online,Completed,0.3576993657337817
ORD013921,2024-01-13,C0630,P053,S019,1,326.32,0.0142,326.32,4.63,321.69,218.75,218.75,102.94,Wallet,Online,Completed,0.3199975131337623
ORD013922,2024-06-01,C0625,P016,S009,8,1526.06,0.0197,12208.48,240.51,11967.97,1074.12,8592.96,3375.01,Cash,Online,Completed,0.2820035478030109
ORD013923,2024-08-26,C0366,P037,S012,1,646.6,0.0249,646.6,16.1,630.5,359.35,359.35,271.15,Cash,Online,Completed,0.43005551149881044
ORD013924,2024-07-08,C1113,P005,S007,4,137.01,0.0461,548.04,25.26,522.78,96.66,386.64,136.14,Credit Card,Online,Completed,0.2604154711350855
ORD013925,2025-10-24,C0877,P043,S011,1,1566.69,0.0373,1566.69,58.44,1508.25,1215.35,1215.35,292.9,Wallet,Online,Completed,0.19419857450687883
ORD013926,2024-03-26,C0732,P011,S002,2,837.2,0.0379,1674.4,63.46,1610.94,404.51,809.02,801.92,UPI,Online,Completed,0.49779631767787746
ORD013927,2024-01-21,C0999,P012,S011,8,868.81,0.0242,6950.48,168.2,6782.28,519.75,4158.0,2624.28,Credit Card,Online,Completed,0.386931828234753
ORD013928,2025-11-24,C0456,P021,S005,2,1766.6,0.1068,3533.2,377.35,3155.85,1229.15,2458.3,697.55,Credit Card,Partner,Completed,0.22103395281778285
ORD013929,2024-11-14,C0415,P018,S016,4,478.25,0.1227,1913.0,234.73,1678.27,252.6,1010.4,667.87,Cash,Retail Store,Completed,0.39795146192209835
ORD013930,2024-06-06,C0455,P014,S015,2,1356.52,0.0358,2713.04,97.13,2615.91,791.88,1583.76,1032.15,UPI,Direct Sales,Completed,0.39456632682317055
ORD013931,2025-04-25,C0511,P033,S017,3,1119.67,0.0341,3359.01,114.54,3244.47,771.16,2313.48,930.99,UPI,Retail Store,Completed,0.2869467124060324
ORD013932,2024-03-16,C1199,P021,S017,3,1766.6,0.048,5299.8,254.39,5045.41,1229.15,3687.45,1357.96,Bank Transfer,Retail Store,Completed,0.26914760148332845
ORD013933,2024-11-24,C0935,P026,S023,3,704.62,0.0012,2113.86,2.54,2111.32,479.79,1439.37,671.95,Cash,Online,Completed,0.31826061421290947
ORD013934,2025-02-19,C0209,P025,S016,2,779.29,0.0415,1558.58,64.68,1493.9,485.42,970.84,523.06,UPI,Online,Completed,0.3501305308253564
ORD013935,2024-07-21,C0371,P040,S012,1,435.66,0.0651,435.66,28.36,407.3,236.04,236.04,171.26,UPI,Online,Completed,0.4204763073901301
ORD013936,2024-08-16,C0803,P025,S023,1,779.29,0.0079,779.29,6.16,773.13,485.42,485.42,287.71,Credit Card,Retail Store,Completed,0.37213663937500807
ORD013937,2024-05-31,C0086,P035,S011,3,639.5,0.0847,1918.5,162.5,1756.0,497.95,1493.85,262.15,Credit Card,Online,Completed,0.14928815489749428
ORD013938,2024-03-12,C0647,P050,S008,3,539.83,0.0391,1619.49,63.32,1556.17,265.17,795.51,760.66,Credit Card,Retail Store,Completed,0.48880263724400286
ORD013939,2024-08-12,C0821,P053,S008,4,326.32,0.0659,1305.28,86.02,1219.26,218.75,875.0,344.26,UPI,Partner,Completed,0.28235159030887585
ORD013940,2025-04-17,C0295,P055,S012,8,768.97,0.0406,6151.76,249.76,5902.0,396.96,3175.68,2726.32,Bank Transfer,Retail Store,Completed,0.4619315486275839
ORD013941,2025-10-04,C0506,P020,S023,1,695.94,0.017,695.94,11.83,684.11,374.13,374.13,309.98,Credit Card,Online,Completed,0.4531142652497406
ORD013942,2024-12-25,C1187,P002,S019,6,97.66,0.0464,0.0,0.0,0.0,53.33,0.0,0.0,Credit Card,Direct Sales,Cancelled,0.4273493566225817
ORD013943,2025-06-23,C1151,P041,S019,1,742.53,0.0814,742.53,60.44,682.09,568.5,568.5,113.59,Bank Transfer,Retail Store,Completed,0.16653227579938132
ORD013944,2025-08-31,C0827,P054,S018,2,194.76,0.0448,389.52,17.45,372.07,129.78,259.56,112.51,Credit Card,Online,Completed,0.3023893353401242
ORD013945,2024-02-15,C0117,P051,S001,1,382.6,0.089,382.6,34.05,348.55,241.65,241.65,106.9,Bank Transfer,Retail Store,Completed,0.3066991823267824
ORD013946,2024-01-01,C0649,P012,S015,1,868.81,0.0767,868.81,66.64,802.17,519.75,519.75,282.42,Bank Transfer,Direct Sales,Completed,0.3520700100976103
ORD013947,2025-11-08,C0356,P032,S016,1,723.04,0.0524,723.04,37.89,685.15,392.4,392.4,292.75,Bank Transfer,Partner,Completed,0.4272786980953076
ORD013948,2024-09-01,C0776,P043,S024,2,1566.69,0.0368,3133.38,115.31,3018.07,1215.35,2430.7,587.37,Cash,Retail Store,Completed,0.19461775240468246
ORD013949,2024-08-06,C1023,P033,S029,10,1119.67,0.1292,11196.7,1446.61,9750.09,771.16,7711.6,2038.49,UPI,Partner,Completed,0.20907396752235108
ORD013950,2025-09-05,C1174,P048,S022,2,1530.52,0.0337,3061.04,103.16,2957.88,910.11,1820.22,1137.66,UPI,Direct Sales,Completed,0.3846200657227474
ORD013951,2024-10-17,C0236,P031,S021,1,203.5,0.0589,203.5,11.99,191.51,120.45,120.45,71.06,UPI,Retail Store,Completed,0.37105112004595064
ORD013952,2025-04-02,C1192,P033,S017,3,1119.67,0.0289,3359.01,97.08,3261.93,771.16,2313.48,948.45,Credit Card,Partner,Completed,0.29076344372809965
ORD013953,2024-07-22,C0942,P056,S028,1,226.11,0.0903,226.11,20.42,205.69,174.8,174.8,30.89,Bank Transfer,Direct Sales,Completed,0.15017745150469153
ORD013954,2024-07-20,C0069,P059,S021,1,317.16,0.0875,317.16,27.75,289.41,198.68,198.68,90.73,Credit Card,Retail Store,Completed,0.3134998790643032
ORD013955,2025-07-19,C0267,P020,S026,4,695.94,0.0789,2783.76,219.64,2564.12,374.13,1496.52,1067.6,Bank Transfer,Retail Store,Completed,0.41636116874405255
ORD013956,2025-04-26,C1174,P041,S008,2,742.53,0.0107,1485.06,15.89,1469.17,568.5,1137.0,332.17,Bank Transfer,Retail Store,Completed,0.22609364471095925
ORD013957,2025-05-25,C0815,P037,S024,10,646.6,0.0925,6466.0,598.1,5867.9,359.35,3593.5,2274.4,Credit Card,Online,Completed,0.3876003340206889
ORD013958,2024-10-04,C0382,P037,S010,4,646.6,0.0359,0.0,0.0,0.0,359.35,0.0,0.0,Credit Card,Retail Store,Cancelled,0.4235527661366325
ORD013959,2024-01-16,C0374,P040,S006,1,435.66,0.0489,435.66,21.3,414.36,236.04,236.04,178.32,Cash,Online,Completed,0.43035041992470313
ORD013960,2025-06-08,C0685,P055,S002,10,768.97,0.0287,7689.7,220.69,7469.01,396.96,3969.6,3499.41,UPI,Online,Completed,0.4685239409238975
ORD013961,2024-12-21,C0506,P056,S029,5,226.11,0.03,1130.55,33.92,1096.63,174.8,874.0,222.63,Credit Card,Retail Store,Completed,0.2030128666915915
ORD013962,2024-12-21,C0237,P014,S002,2,1356.52,0.0713,2713.04,193.44,2519.6,791.88,1583.76,935.84,Bank Transfer,Direct Sales,Completed,0.37142403556120024
ORD013963,2025-08-21,C0325,P036,S018,1,1185.47,0.1225,1185.47,145.22,1040.25,729.16,729.16,311.09,Cash,Direct Sales,Completed,0.29905311223263636
ORD013964,2024-03-18,C0590,P012,S024,2,868.81,0.0178,1737.62,30.93,1706.69,519.75,1039.5,667.19,Credit Card,Online,Completed,0.39092629592954786
ORD013965,2024-03-07,C0790,P026,S012,2,704.62,0.0492,1409.24,69.33,1339.91,479.79,959.58,380.33,Bank Transfer,Online,Completed,0.28384742258808426
ORD013966,2025-12-23,C0754,P034,S024,3,1552.92,0.0979,4658.76,456.09,4202.67,1185.29,3555.87,646.8,Bank Transfer,Partner,Completed,0.1539021621968891
ORD013967,2024-08-01,C0732,P006,S008,1,601.18,0.0675,601.18,40.58,560.6,452.01,452.01,108.59,Wallet,Online,Completed,0.19370317516946128
ORD013968,2025-11-27,C0021,P046,S001,1,530.17,0.0382,530.17,20.25,509.92,305.04,305.04,204.88,UPI,Partner,Completed,0.4017885158456228
ORD013969,2025-03-24,C0305,P013,S013,2,1414.83,0.0155,2829.66,43.86,2785.8,1040.3,2080.6,705.2,Credit Card,Online,Completed,0.2531409289970565
ORD013970,2025-03-08,C0604,P055,S025,3,768.97,0.1013,2306.91,233.69,2073.22,396.96,1190.88,882.34,Cash,Direct Sales,Completed,0.4255891801159549
ORD013971,2025-06-28,C0807,P022,S010,8,852.6,0.0814,6820.8,555.21,6265.59,478.71,3829.68,2435.91,UPI,Direct Sales,Completed,0.38877583755081324
ORD013972,2024-04-24,C1010,P035,S004,2,639.5,0.0513,1279.0,65.61,1213.39,497.95,995.9,217.49,Credit Card,Online,Completed,0.1792416288250274
ORD013973,2025-02-23,C0445,P019,S009,1,1494.66,0.0548,1494.66,81.91,1412.75,958.38,958.38,454.37,Cash,Partner,Completed,0.321620952043886
ORD013974,2025-05-13,C0266,P037,S007,2,646.6,0.0851,1293.2,110.05,1183.15,359.35,718.7,464.45,Credit Card,Retail Store,Completed,0.392553775937117
ORD013975,2025-12-10,C0997,P023,S019,1,1430.69,0.0327,1430.69,46.78,1383.91,822.45,822.45,561.46,Cash,Partner,Completed,0.40570557333930674
ORD013976,2025-01-14,C1192,P050,S029,1,539.83,0.0374,539.83,20.19,519.64,265.17,265.17,254.47,Wallet,Direct Sales,Completed,0.48970441074590104
ORD013977,2024-05-22,C1082,P032,S026,2,723.04,0.1523,1446.08,220.24,1225.84,392.4,784.8,441.04,UPI,Retail Store,Completed,0.3597859427005156
ORD013978,2025-09-23,C0601,P044,S010,3,1027.24,0.019,3081.72,58.55,3023.17,751.51,2254.53,768.64,Cash,Online,Completed,0.2542496783177922
ORD013979,2024-01-24,C0633,P011,S003,8,837.2,0.0884,6697.6,592.07,6105.53,404.51,3236.08,2869.45,UPI,Retail Store,Completed,0.4699755795156194
ORD013980,2025-06-22,C0757,P004,S018,3,1131.75,0.0356,3395.25,120.87,3274.38,578.0,1734.0,1540.38,Credit Card,Online,Completed,0.47043409744745573
ORD013981,2024-03-15,C0324,P012,S023,1,868.81,0.0579,868.81,50.3,818.51,519.75,519.75,298.76,UPI,Direct Sales,Completed,0.36500470366886173
ORD013982,2025-06-18,C1086,P056,S008,6,226.11,0.0473,1356.66,64.17,1292.49,174.8,1048.8,243.69,Wallet,Retail Store,Completed,0.18854304482046283
ORD013983,2025-11-03,C0089,P051,S001,5,382.6,0.0428,1913.0,81.88,1831.12,241.65,1208.25,622.87,Cash,Direct Sales,Completed,0.3401579361265237
ORD013984,2024-02-10,C0416,P039,S023,2,1595.53,0.0174,3191.06,55.52,3135.54,1171.41,2342.82,792.72,Credit Card,Direct Sales,Completed,0.25281769647333474
ORD013985,2025-07-21,C0682,P030,S018,2,470.33,0.0294,940.66,27.66,913.0,247.61,495.22,417.78,Credit Card,Online,Completed,0.4575903614457831
ORD013986,2025-02-16,C1100,P010,S007,2,524.4,0.1176,1048.8,123.34,925.46,361.04,722.08,203.38,UPI,Retail Store,Completed,0.21976098372701142
ORD013987,2025-02-18,C0405,P051,S022,2,382.6,0.0465,765.2,35.58,729.62,241.65,483.3,246.32,UPI,Online,Completed,0.33760039472602177
ORD013988,2025-03-24,C0365,P024,S015,2,739.09,0.0091,1478.18,13.45,1464.73,542.12,1084.24,380.49,UPI,Partner,Completed,0.2597680118520137
ORD013989,2025-09-01,C0385,P023,S009,10,1430.69,0.0062,14306.9,88.7,14218.2,822.45,8224.5,5993.7,Bank Transfer,Online,Completed,0.4215512512132337
ORD013990,2025-10-19,C0009,P001,S023,6,1537.68,0.0553,9226.08,510.2,8715.88,884.5,5307.0,3408.88,Bank Transfer,Partner,Completed,0.39111139666906847
ORD013991,2025-03-11,C0515,P048,S009,2,1530.52,0.0653,3061.04,199.89,2861.15,910.11,1820.22,1040.93,Bank Transfer,Online,Completed,0.36381524911311885
ORD013992,2025-07-05,C0309,P004,S005,3,1131.75,0.029,3395.25,98.46,3296.79,578.0,1734.0,1562.79,UPI,Direct Sales,Completed,0.47403383291019446
ORD013993,2025-12-05,C0170,P055,S013,1,768.97,0.1433,768.97,110.19,658.78,396.96,396.96,261.82,UPI,Retail Store,Completed,0.3974316160174869
ORD013994,2024-08-26,C0147,P028,S022,4,996.84,0.0263,3987.36,104.87,3882.49,567.6,2270.4,1612.09,UPI,Online,Completed,0.4152206444833084
ORD013995,2024-02-11,C0080,P044,S013,5,1027.24,0.0124,5136.2,63.69,5072.51,751.51,3757.55,1314.96,Credit Card,Retail Store,Completed,0.25923260870850917
ORD013996,2025-12-08,C0804,P045,S022,2,942.01,0.0505,1884.02,95.14,1788.88,680.67,1361.34,427.54,Wallet,Online,Completed,0.23899870309914584
ORD013997,2024-01-10,C0452,P053,S029,1,326.32,0.0143,326.32,4.67,321.65,218.75,218.75,102.9,Bank Transfer,Retail Store,Completed,0.3199129488574538
ORD013998,2024-09-21,C0978,P003,S003,3,113.15,0.1211,-339.45,-41.11,-298.34,71.8,-215.4,-82.94,Credit Card,Direct Sales,Returned,0.2780049607829993
ORD013999,2025-08-03,C0807,P048,S019,1,1530.52,0.0648,1530.52,99.18,1431.34,910.11,910.11,521.23,UPI,Retail Store,Completed,0.364155267092375
ORD014000,2025-03-20,C0757,P002,S012,5,97.66,0.0142,488.3,6.93,481.37,53.33,266.65,214.72,Credit Card,Online,Completed,0.44606020317011863
ORD014001,2024-05-18,C0295,P041,S017,3,742.53,0.0808,2227.59,179.99,2047.6,568.5,1705.5,342.1,UPI,Retail Store,Completed,0.16707364719671813
ORD014002,2025-12-31,C1154,P058,S004,5,996.5,0.0343,4982.5,170.9,4811.6,611.43,3057.15,1754.45,UPI,Online,Completed,0.36462922936237424
ORD014003,2024-07-14,C1189,P006,S019,2,601.18,0.0276,1202.36,33.19,1169.17,452.01,904.02,265.15,Bank Transfer,Online,Completed,0.22678481315805227
ORD014004,2024-03-14,C0613,P042,S007,1,1788.05,0.0541,1788.05,96.73,1691.32,1041.65,1041.65,649.67,Bank Transfer,Partner,Completed,0.3841200955466736
ORD014005,2025-09-06,C0883,P017,S006,8,227.77,0.0636,1822.16,115.89,1706.27,164.13,1313.04,393.23,Bank Transfer,Retail Store,Completed,0.2304617674811138
ORD014006,2024-08-12,C0450,P037,S014,6,646.6,0.0138,3879.6,53.54,3826.06,359.35,2156.1,1669.96,UPI,Partner,Completed,0.436469893310612
ORD014007,2025-09-26,C0069,P044,S028,1,1027.24,0.1039,1027.24,106.73,920.51,751.51,751.51,169.0,Bank Transfer,Retail Store,Completed,0.18359387730714496
ORD014008,2024-04-11,C0556,P023,S025,5,1430.69,0.0893,7153.45,638.8,6514.65,822.45,4112.25,2402.4,Bank Transfer,Online,Completed,0.36876885174184343
ORD014009,2024-09-20,C0909,P040,S013,6,435.66,0.0391,2613.96,102.21,2511.75,236.04,1416.24,1095.51,Wallet,Retail Store,Completed,0.4361540758435354
ORD014010,2024-06-09,C0500,P021,S026,2,1766.6,0.0647,3533.2,228.6,3304.6,1229.15,2458.3,846.3,Credit Card,Direct Sales,Completed,0.25609756097560976
ORD014011,2024-08-20,C1159,P044,S019,6,1027.24,0.0517,6163.44,318.65,5844.79,751.51,4509.06,1335.73,Credit Card,Online,Completed,0.22853344602629008
ORD014012,2025-05-05,C0830,P031,S006,2,203.5,0.0359,407.0,14.61,392.39,120.45,240.9,151.49,Credit Card,Direct Sales,Completed,0.3860699813960601
ORD014013,2024-11-06,C0502,P012,S025,1,868.81,0.1077,868.81,93.57,775.24,519.75,519.75,255.49,Credit Card,Retail Store,Completed,0.32956245807749857
ORD014014,2025-10-12,C0974,P029,S010,2,1700.21,0.1111,3400.42,377.79,3022.63,1135.13,2270.26,752.37,Bank Transfer,Online,Completed,0.24891237101464617
ORD014015,2024-08-14,C0730,P042,S003,8,1788.05,0.0214,14304.4,306.11,13998.29,1041.65,8333.2,5665.09,Bank Transfer,Online,Completed,0.4046987167718343
ORD014016,2024-09-29,C0901,P060,S009,2,138.39,0.0324,276.78,8.97,267.81,100.18,200.36,67.45,UPI,Retail Store,Completed,0.2518576602815429
ORD014017,2024-11-12,C0660,P013,S003,1,1414.83,0.0395,1414.83,55.89,1358.94,1040.3,1040.3,318.64,Credit Card,Online,Completed,0.23447687167939715
ORD014018,2024-03-26,C0761,P026,S017,2,704.62,0.1129,1409.24,159.1,1250.14,479.79,959.58,290.56,UPI,Retail Store,Completed,0.23242196873950116
ORD014019,2024-10-17,C0054,P033,S027,1,1119.67,0.1403,1119.67,157.09,962.58,771.16,771.16,191.42,UPI,Online,Completed,0.19886139333873545
ORD014020,2025-04-13,C0332,P060,S019,3,138.39,0.052,415.17,21.59,393.58,100.18,300.54,93.04,Wallet,Direct Sales,Completed,0.23639412571777024
ORD014021,2025-12-29,C0959,P034,S014,3,1552.92,0.0415,4658.76,193.34,4465.42,1185.29,3555.87,909.55,Cash,Online,Completed,0.2036874470934425
ORD014022,2025-07-31,C0656,P020,S005,3,695.94,0.0869,2087.82,181.43,1906.39,374.13,1122.39,784.0,Bank Transfer,Retail Store,Completed,0.411248485357141
ORD014023,2025-10-08,C0313,P047,S008,1,943.05,0.074,943.05,69.79,873.26,455.15,455.15,418.11,UPI,Partner,Completed,0.47879211231477453
ORD014024,2025-02-07,C1162,P010,S015,5,524.4,0.042,2622.0,110.12,2511.88,361.04,1805.2,706.68,Bank Transfer,Online,Completed,0.2813350956255872
ORD014025,2025-03-02,C0355,P001,S017,6,1537.68,0.02,9226.08,184.52,9041.56,884.5,5307.0,3734.56,Bank Transfer,Retail Store,Completed,0.41304376678360816
ORD014026,2025-01-09,C0225,P052,S004,1,495.75,0.0439,495.75,21.76,473.99,297.9,297.9,176.09,UPI,Online,Completed,0.3715057279689445
ORD014027,2025-07-20,C0614,P029,S010,4,1700.21,0.0438,6800.84,297.88,6502.96,1135.13,4540.52,1962.44,UPI,Online,Completed,0.3017764218140662
ORD014028,2024-09-08,C0099,P054,S016,2,194.76,0.0515,389.52,20.06,369.46,129.78,259.56,109.9,Cash,Online,Completed,0.2974611595301251
ORD014029,2025-06-16,C0307,P022,S008,2,852.6,0.0245,1705.2,41.78,1663.42,478.71,957.42,706.0,Wallet,Direct Sales,Completed,0.4244267833740126
ORD014030,2024-11-02,C0795,P050,S011,1,539.83,0.0647,539.83,34.93,504.9,265.17,265.17,239.73,Wallet,Direct Sales,Completed,0.4748068924539513
ORD014031,2025-03-05,C0391,P001,S029,6,1537.68,0.0867,9226.08,799.9,8426.18,884.5,5307.0,3119.18,UPI,Direct Sales,Completed,0.3701772333370519
ORD014032,2025-11-05,C1115,P044,S022,8,1027.24,0.0882,8217.92,724.82,7493.1,751.51,6012.08,1481.02,Credit Card,Direct Sales,Completed,0.19765117241195232
ORD014033,2024-09-20,C0374,P008,S020,3,623.65,0.0382,1870.95,71.47,1799.48,399.04,1197.12,602.36,Bank Transfer,Online,Completed,0.33474114744259453
ORD014034,2024-03-08,C0204,P057,S019,1,330.14,0.0293,330.14,9.67,320.47,176.98,176.98,143.49,Wallet,Retail Store,Completed,0.44774861921552717
ORD014035,2024-04-16,C0609,P009,S001,2,343.79,0.0853,687.58,58.65,628.93,253.79,507.58,121.35,Credit Card,Online,Completed,0.1929467508307761
ORD014036,2025-02-03,C0633,P023,S010,2,1430.69,0.0459,-2861.38,-131.34,-2730.04,822.45,-1644.9,-1085.14,Credit Card,Online,Returned,0.3974813555845336
ORD014037,2025-08-01,C1141,P060,S012,2,138.39,0.0614,276.78,16.99,259.79,100.18,200.36,59.43,Credit Card,Online,Completed,0.22876169213595596
